,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_MADE_FLAG
179,Mid-Range,Right Side(R),10,103,20,1
180,Restricted Area,Center(C),0,0,6,1
181,Right Corner 3,Right Side(R),22,223,1,1
182,Above the Break 3,Right Side Center(RC),24,125,215,0
183,Restricted Area,Center(C),2,25,5,0
184,Above the Break 3,Right Side Center(RC),26,90,247,1
185,Mid-Range,Center(C),14,25,143,1
186,Restricted Area,Center(C),1,8,16,0
187,Above the Break 3,Center(C),24,1,243,1
188,In The Paint (Non-RA),Center(C),5,1,53,1
189,Above the Break 3,Right Side Center(RC),29,110,271,0
190,Mid-Range,Left Side(L),11,-92,71,0
191,Above the Break 3,Right Side Center(RC),26,137,224,1
192,Above the Break 3,Center(C),28,22,287,0
193,Restricted Area,Center(C),2,-3,24,1
194,Above the Break 3,Right Side Center(RC),26,82,252,0
195,Restricted Area,Center(C),3,-29,22,1
196,Above the Break 3,Right Side Center(RC),27,159,222,1
197,Above the Break 3,Right Side Center(RC),26,94,252,1
198,Above the Break 3,Right Side Center(RC),30,182,239,0
199,Above the Break 3,Center(C),28,-73,279,0
200,Restricted Area,Center(C),3,-24,22,0
201,In The Paint (Non-RA),Center(C),12,35,125,0
202,Restricted Area,Center(C),1,6,9,0
203,Restricted Area,Center(C),0,0,0,0
204,Above the Break 3,Right Side Center(RC),26,149,218,0
205,Above the Break 3,Left Side Center(LC),25,-111,227,1
206,Mid-Range,Right Side Center(RC),16,79,141,0
207,In The Paint (Non-RA),Center(C),5,41,29,1
208,Above the Break 3,Right Side Center(RC),27,143,240,0
209,In The Paint (Non-RA),Right Side(R),12,67,100,0
210,In The Paint (Non-RA),Center(C),8,43,75,1
211,Restricted Area,Center(C),1,-16,10,0
212,Above the Break 3,Center(C),25,-9,252,0
213,In The Paint (Non-RA),Center(C),5,55,5,1
214,Above the Break 3,Left Side Center(LC),24,-108,225,1
215,Above the Break 3,Center(C),27,37,268,0
216,Above the Break 3,Left Side Center(LC),25,-209,139,1
217,Above the Break 3,Center(C),26,65,260,0
218,In The Paint (Non-RA),Center(C),6,62,18,0
219,In The Paint (Non-RA),Center(C),5,37,42,0
220,In The Paint (Non-RA),Center(C),6,10,68,1
221,Above the Break 3,Center(C),26,5,262,0
222,Above the Break 3,Center(C),25,63,252,0
223,Above the Break 3,Center(C),26,63,260,0
224,Above the Break 3,Center(C),26,30,262,0
225,Right Corner 3,Right Side(R),23,231,59,0
226,Restricted Area,Center(C),3,-31,4,1
227,Above the Break 3,Center(C),24,27,240,1
228,In The Paint (Non-RA),Center(C),5,17,53,0
229,Restricted Area,Center(C),2,28,8,1
230,Above the Break 3,Right Side Center(RC),31,172,267,0
231,Above the Break 3,Center(C),26,-18,263,1
232,Left Corner 3,Left Side(L),22,-228,3,0
0,Restricted Area,Center(C),1,11,7,1
1,Above the Break 3,Left Side Center(LC),26,-182,186,0
2,Above the Break 3,Left Side Center(LC),26,-128,235,0
3,Above the Break 3,Center(C),26,42,265,1
4,Above the Break 3,Center(C),26,-78,250,0
5,Above the Break 3,Left Side Center(LC),26,-220,140,1
6,Restricted Area,Center(C),2,-15,15,1
7,Restricted Area,Center(C),3,29,11,0
8,Restricted Area,Center(C),1,3,12,1
9,Mid-Range,Left Side Center(LC),17,-119,127,1
10,Above the Break 3,Center(C),25,-52,254,0
11,Mid-Range,Left Side(L),8,-85,11,0
12,Restricted Area,Center(C),1,-12,10,0
13,Restricted Area,Center(C),1,-7,12,1
14,Above the Break 3,Right Side Center(RC),26,176,204,1
15,Above the Break 3,Left Side Center(LC),25,-182,184,1
16,Above the Break 3,Left Side Center(LC),25,-137,215,0
17,Above the Break 3,Center(C),25,6,258,0
18,Restricted Area,Center(C),1,13,5,1
19,Restricted Area,Center(C),1,0,10,1
20,Left Corner 3,Left Side(L),22,-225,9,0
21,Above the Break 3,Center(C),24,-6,245,0
22,Above the Break 3,Left Side Center(LC),24,-232,90,1
23,Restricted Area,Center(C),2,24,13,0
24,Above the Break 3,Left Side Center(LC),24,-141,205,1
25,Above the Break 3,Left Side Center(LC),25,-180,176,1
26,Restricted Area,Center(C),1,12,11,1
27,Restricted Area,Center(C),3,-3,31,0
28,Mid-Range,Left Side Center(LC),17,-111,136,0
29,Restricted Area,Center(C),1,1,10,0
30,Above the Break 3,Right Side Center(RC),27,152,232,0
31,Restricted Area,Center(C),3,14,28,0
32,Restricted Area,Center(C),3,-8,39,1
33,Left Corner 3,Left Side(L),23,-229,53,0
34,Above the Break 3,Right Side Center(RC),25,139,211,0
35,Above the Break 3,Left Side Center(LC),24,-172,169,0
36,Left Corner 3,Left Side(L),24,-231,83,0
37,Left Corner 3,Left Side(L),23,-232,1,1
38,Left Corner 3,Left Side(L),23,-231,50,1
39,In The Paint (Non-RA),Center(C),4,1,45,1
40,Restricted Area,Center(C),1,-11,-2,1
41,Above the Break 3,Left Side Center(LC),26,-166,205,0
42,Restricted Area,Center(C),2,-2,20,1
43,Restricted Area,Center(C),2,16,18,0
44,Above the Break 3,Left Side Center(LC),26,-221,146,0
45,Above the Break 3,Center(C),26,67,257,1
46,Restricted Area,Center(C),0,0,0,0
47,Above the Break 3,Right Side Center(RC),26,195,172,1
48,Right Corner 3,Right Side(R),23,236,23,0
49,In The Paint (Non-RA),Center(C),4,31,28,1
50,Above the Break 3,Center(C),25,-17,254,1
51,Restricted Area,Center(C),2,26,5,1
52,Above the Break 3,Right Side Center(RC),25,169,192,0
53,Above the Break 3,Right Side Center(RC),27,87,257,0
54,Right Corner 3,Right Side(R),22,226,6,0
55,Right Corner 3,Right Side(R),23,230,-25,1
56,Above the Break 3,Center(C),26,-23,269,1
57,Above the Break 3,Center(C),25,-13,257,0
58,Above the Break 3,Left Side Center(LC),26,-177,191,1
59,Above the Break 3,Left Side Center(LC),28,-212,183,0
60,In The Paint (Non-RA),Center(C),5,25,46,1
61,Restricted Area,Center(C),1,-13,8,0
62,In The Paint (Non-RA),Center(C),5,-16,53,0
63,Restricted Area,Center(C),0,-6,6,1
64,In The Paint (Non-RA),Center(C),6,35,53,1
65,Above the Break 3,Left Side Center(LC),25,-86,242,0
66,Mid-Range,Center(C),16,-2,164,0
67,Left Corner 3,Left Side(L),22,-226,19,1
68,Above the Break 3,Right Side Center(RC),30,172,253,0
69,Above the Break 3,Right Side Center(RC),25,168,193,0
70,Above the Break 3,Right Side Center(RC),26,123,236,1
71,Above the Break 3,Center(C),25,-26,256,1
72,Above the Break 3,Left Side Center(LC),25,-98,235,0
73,Above the Break 3,Left Side Center(LC),26,-100,241,0
74,Left Corner 3,Left Side(L),22,-229,-11,0
75,Restricted Area,Center(C),2,20,4,1
76,Mid-Range,Right Side Center(RC),20,122,165,0
77,Mid-Range,Left Side(L),10,-106,-9,0
78,In The Paint (Non-RA),Center(C),5,-20,55,1
79,Above the Break 3,Left Side Center(LC),27,-170,211,1
80,Right Corner 3,Right Side(R),22,228,20,1
81,Above the Break 3,Center(C),27,-29,272,0
82,Above the Break 3,Left Side Center(LC),27,-121,251,0
83,Restricted Area,Center(C),1,12,4,1
84,Restricted Area,Center(C),2,-18,15,0
85,Above the Break 3,Left Side Center(LC),25,-171,194,0
86,Restricted Area,Center(C),3,-4,32,1
87,Above the Break 3,Right Side Center(RC),25,157,204,0
88,Restricted Area,Center(C),1,-6,14,1
89,Left Corner 3,Left Side(L),22,-226,36,0
90,Restricted Area,Center(C),2,-4,20,0
91,Above the Break 3,Right Side Center(RC),24,188,160,1
92,Mid-Range,Left Side(L),11,-112,-20,0
93,Above the Break 3,Right Side Center(RC),25,109,233,1
94,Restricted Area,Center(C),1,16,7,1
95,In The Paint (Non-RA),Center(C),4,-12,39,0
96,Restricted Area,Center(C),3,-20,26,0
97,Above the Break 3,Right Side Center(RC),25,115,226,0
98,Above the Break 3,Left Side Center(LC),25,-131,222,0
99,Above the Break 3,Left Side Center(LC),26,-120,232,1
100,Above the Break 3,Right Side Center(RC),25,92,242,0
101,Restricted Area,Center(C),1,-12,4,1
102,Left Corner 3,Left Side(L),23,-231,64,0
103,Above the Break 3,Center(C),27,47,272,1
104,Above the Break 3,Right Side Center(RC),25,189,167,0
105,Above the Break 3,Left Side Center(LC),24,-102,227,0
106,Above the Break 3,Left Side Center(LC),26,-192,179,1
107,Mid-Range,Center(C),18,-32,182,1
108,In The Paint (Non-RA),Center(C),5,-36,47,0
109,Above the Break 3,Right Side Center(RC),25,199,160,0
110,Restricted Area,Center(C),3,-8,31,0
111,Left Corner 3,Left Side(L),23,-234,20,1
112,Restricted Area,Center(C),3,-12,28,0
113,Above the Break 3,Right Side Center(RC),25,147,210,1
114,Restricted Area,Center(C),2,-8,21,1
115,Above the Break 3,Left Side Center(LC),25,-201,164,0
116,Restricted Area,Center(C),3,13,32,0
117,Mid-Range,Left Side Center(LC),17,-68,164,0
118,Left Corner 3,Left Side(L),23,-231,49,0
119,Restricted Area,Center(C),3,21,26,0
120,Restricted Area,Center(C),1,-6,13,1
121,Above the Break 3,Left Side Center(LC),27,-197,188,0
122,Left Corner 3,Left Side(L),22,-226,-8,1
123,Above the Break 3,Left Side Center(LC),25,-81,245,0
124,Above the Break 3,Right Side Center(RC),25,87,245,0
125,Left Corner 3,Left Side(L),23,-232,-6,0
126,Restricted Area,Center(C),0,4,0,1
127,Restricted Area,Center(C),1,8,18,0
128,Above the Break 3,Right Side Center(RC),27,123,243,0
129,Restricted Area,Center(C),1,-4,19,0
130,Right Corner 3,Right Side(R),22,224,4,1
131,Above the Break 3,Right Side Center(RC),24,160,192,1
132,Left Corner 3,Left Side(L),22,-223,5,0
133,Above the Break 3,Left Side Center(LC),24,-199,146,1
134,Above the Break 3,Left Side Center(LC),26,-170,209,0
135,Above the Break 3,Right Side Center(RC),27,133,235,1
136,Above the Break 3,Right Side Center(RC),25,138,215,1
137,Restricted Area,Center(C),1,16,0,0
138,Right Corner 3,Right Side(R),23,230,20,0
139,Above the Break 3,Right Side Center(RC),25,202,159,0
140,Restricted Area,Center(C),3,9,35,1
141,Above the Break 3,Right Side Center(RC),26,160,211,0
142,In The Paint (Non-RA),Center(C),5,-54,20,0
143,Above the Break 3,Right Side Center(RC),25,151,209,0
144,In The Paint (Non-RA),Center(C),4,47,15,0
145,Left Corner 3,Left Side(L),22,-227,-5,1
146,Restricted Area,Center(C),2,16,19,0
147,Restricted Area,Center(C),1,17,4,1
148,Restricted Area,Center(C),2,-22,-1,1
149,Above the Break 3,Left Side Center(LC),25,-214,142,0
150,Restricted Area,Center(C),3,-27,16,1
151,Above the Break 3,Left Side Center(LC),25,-203,157,0
152,Left Corner 3,Left Side(L),23,-236,-4,0
153,Above the Break 3,Right Side Center(RC),26,168,201,1
154,Right Corner 3,Right Side(R),23,232,15,1
155,Above the Break 3,Right Side Center(RC),26,197,171,0
156,Above the Break 3,Left Side Center(LC),26,-203,176,0
157,Above the Break 3,Left Side Center(LC),25,-231,118,0
158,Restricted Area,Center(C),3,-28,28,0
159,Above the Break 3,Left Side Center(LC),30,-152,269,0
160,Left Corner 3,Left Side(L),23,-231,2,1
161,Above the Break 3,Center(C),24,-19,247,0
162,Above the Break 3,Right Side Center(RC),26,203,164,0
163,Above the Break 3,Left Side Center(LC),25,-210,141,0
164,Restricted Area,Center(C),2,9,18,0
165,Above the Break 3,Left Side Center(LC),27,-161,218,0
166,Left Corner 3,Left Side(L),23,-232,10,0
167,In The Paint (Non-RA),Center(C),4,-40,4,0
168,Restricted Area,Center(C),1,7,8,0
169,Restricted Area,Center(C),0,0,0,1
170,Restricted Area,Center(C),2,-20,-13,0
171,In The Paint (Non-RA),Center(C),4,14,47,1
172,Right Corner 3,Right Side(R),22,221,48,0
173,Above the Break 3,Left Side Center(LC),24,-168,177,1
174,Above the Break 3,Left Side Center(LC),24,-180,161,1
175,Restricted Area,Center(C),1,-13,11,1
176,Mid-Range,Left Side(L),13,-133,11,1
177,Above the Break 3,Right Side Center(RC),26,154,216,0
178,In The Paint (Non-RA),Left Side(L),9,-60,79,0
179,Restricted Area,Center(C),2,-25,15,1
180,Above the Break 3,Left Side Center(LC),26,-160,216,1
181,Restricted Area,Center(C),3,-25,27,1
182,Above the Break 3,Right Side Center(RC),27,87,257,0
183,Restricted Area,Center(C),3,-35,11,1
184,Above the Break 3,Center(C),27,-41,272,0
185,Above the Break 3,Center(C),26,-33,260,0
186,Left Corner 3,Left Side(L),23,-232,55,0
187,In The Paint (Non-RA),Center(C),4,43,10,0
188,Restricted Area,Center(C),3,-22,21,1
189,Restricted Area,Center(C),3,0,34,1
190,Left Corner 3,Left Side(L),23,-230,31,0
191,In The Paint (Non-RA),Center(C),6,11,68,0
192,Above the Break 3,Center(C),24,6,248,0
193,In The Paint (Non-RA),Center(C),7,5,79,0
194,Right Corner 3,Right Side(R),23,234,9,1
195,Above the Break 3,Right Side Center(RC),26,141,220,1
196,Restricted Area,Center(C),0,0,8,1
197,In The Paint (Non-RA),Center(C),6,9,63,0
198,Above the Break 3,Right Side Center(RC),25,105,231,0
199,Right Corner 3,Right Side(R),23,231,-17,0
200,Restricted Area,Center(C),1,-17,0,0
201,Left Corner 3,Left Side(L),23,-232,11,0
202,Above the Break 3,Right Side Center(RC),24,111,222,1
203,Left Corner 3,Left Side(L),23,-231,-27,0
204,Restricted Area,Center(C),1,17,9,0
205,Left Corner 3,Left Side(L),23,-231,-11,1
206,Restricted Area,Center(C),1,11,13,0
207,Above the Break 3,Right Side Center(RC),25,226,113,0
208,Above the Break 3,Right Side Center(RC),26,188,185,0
209,Restricted Area,Center(C),1,18,4,1
0,Right Corner 3,Right Side(R),23,231,20,0
1,In The Paint (Non-RA),Right Side(R),8,47,68,0
2,Above the Break 3,Left Side Center(LC),25,-186,181,1
3,Above the Break 3,Center(C),26,81,252,1
4,Above the Break 3,Left Side Center(LC),24,-173,179,0
5,In The Paint (Non-RA),Center(C),10,-5,104,0
6,Restricted Area,Center(C),1,19,-4,0
7,Above the Break 3,Left Side Center(LC),25,-223,126,1
8,In The Paint (Non-RA),Left Side(L),10,-68,84,0
9,In The Paint (Non-RA),Center(C),5,-52,16,0
10,Restricted Area,Center(C),1,-16,6,0
11,Above the Break 3,Center(C),24,-33,242,0
12,Mid-Range,Right Side(R),14,107,99,0
13,Restricted Area,Center(C),1,1,17,1
14,Right Corner 3,Right Side(R),23,230,12,0
15,Above the Break 3,Left Side Center(LC),26,-88,253,1
16,Right Corner 3,Right Side(R),23,237,10,0
17,In The Paint (Non-RA),Center(C),9,-5,94,0
18,In The Paint (Non-RA),Center(C),10,1,108,0
19,Above the Break 3,Left Side Center(LC),23,-130,201,1
20,Above the Break 3,Center(C),25,-71,240,0
21,In The Paint (Non-RA),Center(C),13,11,132,0
22,Right Corner 3,Right Side(R),23,231,36,0
23,Restricted Area,Center(C),1,-1,13,0
24,Restricted Area,Center(C),0,0,0,0
25,Right Corner 3,Right Side(R),24,241,25,0
26,Restricted Area,Center(C),1,-8,8,0
27,Above the Break 3,Right Side Center(RC),26,221,151,1
28,Above the Break 3,Left Side Center(LC),28,-191,214,0
29,Restricted Area,Center(C),0,0,0,1
30,Right Corner 3,Right Side(R),23,230,28,0
31,Above the Break 3,Right Side Center(RC),26,182,189,1
32,Above the Break 3,Right Side Center(RC),25,176,183,0
33,Restricted Area,Center(C),0,0,0,0
34,In The Paint (Non-RA),Center(C),9,9,92,1
35,Above the Break 3,Left Side Center(LC),26,-215,147,0
36,Left Corner 3,Left Side(L),23,-231,5,1
37,Left Corner 3,Left Side(L),23,-231,-2,0
38,Restricted Area,Center(C),2,12,20,1
39,Right Corner 3,Right Side(R),22,228,26,1
40,In The Paint (Non-RA),Center(C),4,36,22,1
41,Right Corner 3,Right Side(R),22,225,5,1
42,Restricted Area,Center(C),3,22,25,0
43,Above the Break 3,Right Side Center(RC),26,91,247,1
44,Left Corner 3,Left Side(L),22,-223,-8,1
45,Restricted Area,Center(C),0,2,-4,1
46,Above the Break 3,Left Side Center(LC),25,-217,130,0
47,Right Corner 3,Right Side(R),23,230,67,0
48,Left Corner 3,Left Side(L),23,-234,35,0
49,In The Paint (Non-RA),Center(C),10,27,100,0
50,In The Paint (Non-RA),Right Side(R),8,61,56,0
51,Above the Break 3,Right Side Center(RC),26,200,174,0
52,Right Corner 3,Right Side(R),24,238,54,0
53,Left Corner 3,Left Side(L),23,-234,-1,0
54,Restricted Area,Center(C),2,0,25,1
55,Mid-Range,Left Side(L),8,-84,26,1
56,Mid-Range,Left Side(L),14,-125,72,0
57,Restricted Area,Center(C),1,-15,4,1
58,Left Corner 3,Left Side(L),22,-228,0,1
59,Restricted Area,Center(C),3,-22,21,1
60,Restricted Area,Center(C),3,25,24,0
61,Right Corner 3,Right Side(R),22,223,53,0
62,Left Corner 3,Left Side(L),22,-226,5,0
63,Left Corner 3,Left Side(L),23,-230,5,1
64,In The Paint (Non-RA),Center(C),6,16,61,0
65,Right Corner 3,Right Side(R),23,235,22,0
66,In The Paint (Non-RA),Center(C),4,16,41,0
67,Restricted Area,Center(C),1,6,8,0
68,Restricted Area,Center(C),0,0,0,0
69,Restricted Area,Center(C),2,-20,6,0
70,Restricted Area,Center(C),3,-28,23,1
71,Restricted Area,Center(C),3,-5,37,1
72,Above the Break 3,Right Side Center(RC),25,184,176,0
73,Restricted Area,Center(C),2,-5,29,1
74,Restricted Area,Center(C),2,20,-5,0
75,Above the Break 3,Left Side Center(LC),25,-198,162,0
76,In The Paint (Non-RA),Center(C),5,-46,27,0
77,Restricted Area,Center(C),0,0,0,1
78,Restricted Area,Center(C),2,22,8,1
79,Restricted Area,Center(C),1,-17,10,1
80,Left Corner 3,Left Side(L),23,-231,-15,0
81,Left Corner 3,Left Side(L),22,-226,12,0
82,Restricted Area,Center(C),3,37,15,1
83,In The Paint (Non-RA),Center(C),4,36,31,0
84,Above the Break 3,Right Side Center(RC),25,202,163,0
85,Restricted Area,Center(C),1,-8,16,1
86,Right Corner 3,Right Side(R),24,241,-23,0
87,Restricted Area,Center(C),0,-6,0,1
88,Restricted Area,Center(C),0,-4,9,1
89,Above the Break 3,Right Side Center(RC),31,141,283,1
90,Restricted Area,Center(C),1,-11,11,0
91,Above the Break 3,Left Side Center(LC),25,-174,190,1
92,Restricted Area,Center(C),0,5,2,1
93,Restricted Area,Center(C),1,10,7,1
94,Restricted Area,Center(C),1,10,8,1
95,Above the Break 3,Right Side Center(RC),26,147,216,1
96,Above the Break 3,Center(C),24,8,248,1
97,Left Corner 3,Left Side(L),23,-238,9,0
98,Restricted Area,Center(C),2,-20,15,1
99,Above the Break 3,Left Side Center(LC),25,-159,194,0
100,Above the Break 3,Left Side Center(LC),27,-107,250,0
101,Mid-Range,Left Side(L),9,-91,-10,0
102,Restricted Area,Center(C),1,-4,14,1
103,Above the Break 3,Left Side Center(LC),24,-90,229,0
104,Above the Break 3,Center(C),26,9,264,1
105,Above the Break 3,Left Side Center(LC),25,-84,243,1
106,Above the Break 3,Center(C),26,73,257,1
107,Left Corner 3,Left Side(L),22,-223,-11,0
108,Mid-Range,Right Side(R),12,112,47,1
109,Above the Break 3,Center(C),25,18,258,1
110,Restricted Area,Center(C),2,6,20,1
111,In The Paint (Non-RA),Center(C),9,14,98,1
112,Mid-Range,Center(C),15,1,153,0
113,In The Paint (Non-RA),Center(C),12,18,124,0
114,Mid-Range,Center(C),16,31,163,1
115,Left Corner 3,Left Side(L),23,-231,-10,0
116,Above the Break 3,Center(C),26,44,263,0
117,Above the Break 3,Right Side Center(RC),25,161,204,1
118,In The Paint (Non-RA),Center(C),7,55,52,1
119,Right Corner 3,Right Side(R),23,236,1,1
120,In The Paint (Non-RA),Center(C),7,55,54,0
121,Above the Break 3,Left Side Center(LC),25,-186,175,0
122,Restricted Area,Center(C),1,1,10,1
123,Restricted Area,Center(C),1,5,15,1
124,Restricted Area,Center(C),3,18,34,0
125,Above the Break 3,Right Side Center(RC),26,177,193,0
126,Restricted Area,Center(C),1,-17,5,1
127,Left Corner 3,Left Side(L),23,-230,-6,1
128,Above the Break 3,Left Side Center(LC),26,-162,204,0
129,In The Paint (Non-RA),Center(C),9,42,83,0
130,Restricted Area,Center(C),1,-12,10,0
131,Above the Break 3,Center(C),26,71,256,1
132,In The Paint (Non-RA),Center(C),12,-39,122,1
133,Mid-Range,Center(C),14,21,139,1
134,Restricted Area,Center(C),2,-13,22,1
135,Left Corner 3,Left Side(L),22,-227,17,1
136,Left Corner 3,Left Side(L),22,-226,8,1
137,Restricted Area,Center(C),3,31,17,0
138,Left Corner 3,Left Side(L),23,-230,22,0
139,Left Corner 3,Left Side(L),22,-223,15,0
140,Right Corner 3,Right Side(R),23,231,13,1
141,Restricted Area,Center(C),1,8,6,1
142,Left Corner 3,Left Side(L),22,-226,29,0
143,Above the Break 3,Right Side Center(RC),25,199,154,1
144,Right Corner 3,Right Side(R),22,227,-1,0
145,Left Corner 3,Left Side(L),23,-228,41,0
146,In The Paint (Non-RA),Left Side(L),11,-66,94,0
147,Right Corner 3,Right Side(R),23,232,25,0
148,Restricted Area,Center(C),1,17,5,1
149,In The Paint (Non-RA),Center(C),7,0,79,0
150,Above the Break 3,Left Side Center(LC),26,-232,129,0
151,Restricted Area,Center(C),3,-32,17,0
152,Above the Break 3,Left Side Center(LC),25,-209,150,1
153,In The Paint (Non-RA),Center(C),6,-4,62,1
154,Above the Break 3,Left Side Center(LC),25,-78,240,1
155,Left Corner 3,Left Side(L),23,-236,5,0
156,Above the Break 3,Left Side Center(LC),25,-193,167,1
157,Above the Break 3,Right Side Center(RC),24,232,93,0
158,Restricted Area,Center(C),3,-2,37,0
159,Above the Break 3,Left Side Center(LC),26,-177,197,0
160,Above the Break 3,Right Side Center(RC),25,144,206,0
161,Left Corner 3,Left Side(L),22,-223,16,1
162,Restricted Area,Center(C),2,17,16,1
163,Above the Break 3,Right Side Center(RC),25,109,231,1
164,Above the Break 3,Left Side Center(LC),26,-147,216,0
165,Mid-Range,Right Side(R),10,102,6,0
166,Above the Break 3,Left Side Center(LC),26,-193,176,1
167,Mid-Range,Center(C),15,-66,143,0
168,In The Paint (Non-RA),Center(C),6,-9,62,1
169,Restricted Area,Center(C),2,-16,21,0
170,In The Paint (Non-RA),Center(C),4,8,47,1
171,Right Corner 3,Right Side(R),23,228,59,0
172,In The Paint (Non-RA),Center(C),7,26,68,0
173,Above the Break 3,Left Side Center(LC),25,-174,180,0
174,Left Corner 3,Left Side(L),23,-232,-8,0
