,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_MADE_FLAG
158,In The Paint (Non-RA),Center(C),4,-10,45,0
159,Above the Break 3,Left Side Center(LC),25,-92,234,0
160,Mid-Range,Right Side Center(RC),20,116,167,1
161,Mid-Range,Left Side Center(LC),19,-68,185,1
162,In The Paint (Non-RA),Center(C),8,2,84,1
163,Restricted Area,Center(C),2,22,8,1
164,Mid-Range,Right Side(R),17,168,43,0
165,Restricted Area,Center(C),0,0,-6,1
166,Mid-Range,Right Side(R),15,154,43,1
167,Restricted Area,Center(C),2,8,22,1
168,Mid-Range,Center(C),15,0,158,1
169,Restricted Area,Center(C),1,-11,10,1
170,In The Paint (Non-RA),Center(C),5,36,41,0
171,Above the Break 3,Center(C),25,-74,242,0
172,Restricted Area,Center(C),2,-9,23,1
173,In The Paint (Non-RA),Center(C),10,40,92,0
174,Restricted Area,Center(C),3,-3,37,1
175,In The Paint (Non-RA),Center(C),4,-30,39,1
176,Restricted Area,Center(C),3,-9,38,1
177,Above the Break 3,Right Side Center(RC),26,147,216,0
178,Mid-Range,Center(C),18,19,180,0
179,Above the Break 3,Center(C),25,-18,259,1
180,Above the Break 3,Center(C),26,-72,253,0
181,Mid-Range,Center(C),20,30,201,1
182,Mid-Range,Left Side Center(LC),16,-70,148,0
183,In The Paint (Non-RA),Center(C),6,60,20,0
184,Restricted Area,Center(C),2,5,22,1
185,Restricted Area,Center(C),1,9,7,1
186,Mid-Range,Left Side Center(LC),20,-88,189,1
187,Above the Break 3,Right Side Center(RC),24,135,209,1
188,In The Paint (Non-RA),Center(C),14,60,133,1
189,Above the Break 3,Left Side Center(LC),24,-220,108,0
190,Mid-Range,Right Side Center(RC),19,83,171,1
191,Above the Break 3,Center(C),25,0,255,1
192,Mid-Range,Left Side(L),14,-135,51,0
193,Restricted Area,Center(C),1,11,9,1
194,In The Paint (Non-RA),Center(C),7,-33,63,0
195,In The Paint (Non-RA),Center(C),15,-79,138,0
196,In The Paint (Non-RA),Center(C),6,52,41,1
197,In The Paint (Non-RA),Center(C),8,5,84,1
198,Restricted Area,Center(C),0,0,-6,0
199,Above the Break 3,Center(C),24,67,237,0
200,In The Paint (Non-RA),Center(C),5,-2,55,0
201,Mid-Range,Left Side(L),9,-85,31,0
202,Restricted Area,Center(C),1,13,15,0
203,Mid-Range,Right Side Center(RC),21,89,194,0
204,Mid-Range,Center(C),15,-37,147,1
205,Above the Break 3,Center(C),26,-53,255,0
206,Mid-Range,Right Side Center(RC),22,153,168,0
207,In The Paint (Non-RA),Center(C),8,-43,77,0
208,Mid-Range,Left Side(L),12,-117,31,1
209,Restricted Area,Center(C),1,1,10,0
210,Mid-Range,Center(C),18,-55,180,0
211,In The Paint (Non-RA),Center(C),4,34,31,1
212,Restricted Area,Center(C),0,-2,4,1
213,In The Paint (Non-RA),Center(C),5,35,37,0
214,In The Paint (Non-RA),Center(C),7,-9,75,0
215,Mid-Range,Center(C),18,24,180,1
216,In The Paint (Non-RA),Center(C),5,45,25,1
217,Above the Break 3,Left Side Center(LC),25,-134,213,1
218,Above the Break 3,Left Side Center(LC),26,-180,189,0
219,Restricted Area,Center(C),0,-4,1,1
220,Mid-Range,Right Side(R),11,113,8,1
221,Mid-Range,Left Side Center(LC),17,-83,151,1
222,In The Paint (Non-RA),Center(C),7,-5,76,0
223,Restricted Area,Center(C),1,2,18,1
224,Above the Break 3,Right Side Center(RC),25,81,247,0
225,In The Paint (Non-RA),Center(C),4,37,27,0
226,Mid-Range,Left Side(L),10,-84,60,1
227,Restricted Area,Center(C),3,2,38,1
228,Restricted Area,Center(C),0,0,-6,1
229,In The Paint (Non-RA),Center(C),9,22,95,0
230,Restricted Area,Center(C),1,3,17,1
231,Mid-Range,Right Side Center(RC),20,100,178,0
232,Above the Break 3,Left Side Center(LC),26,-95,250,0
233,Mid-Range,Center(C),20,45,205,1
234,Restricted Area,Center(C),1,10,-3,1
235,Restricted Area,Center(C),1,-14,11,1
236,In The Paint (Non-RA),Center(C),13,-4,131,1
237,In The Paint (Non-RA),Center(C),7,30,66,0
238,In The Paint (Non-RA),Center(C),5,17,51,1
239,In The Paint (Non-RA),Center(C),5,25,46,1
240,Restricted Area,Center(C),0,-6,-4,1
241,Mid-Range,Center(C),17,-31,176,0
242,Above the Break 3,Right Side Center(RC),27,164,215,0
243,Mid-Range,Right Side(R),13,137,-8,1
244,In The Paint (Non-RA),Center(C),7,-66,28,0
245,Restricted Area,Center(C),3,-8,39,1
246,Above the Break 3,Right Side Center(RC),24,188,163,1
247,Above the Break 3,Right Side Center(RC),27,141,236,0
248,Restricted Area,Center(C),2,-28,-1,1
249,Restricted Area,Center(C),0,0,-6,1
250,Above the Break 3,Left Side Center(LC),27,-104,259,1
251,Above the Break 3,Center(C),25,6,253,0
252,Mid-Range,Right Side Center(RC),20,64,195,1
253,Mid-Range,Right Side Center(RC),19,69,186,0
254,Mid-Range,Right Side(R),17,147,89,0
255,In The Paint (Non-RA),Center(C),5,5,54,0
256,Restricted Area,Center(C),0,0,-6,1
257,Above the Break 3,Right Side Center(RC),26,179,201,1
258,Above the Break 3,Left Side Center(LC),24,-108,221,0
259,In The Paint (Non-RA),Center(C),13,-41,129,0
260,In The Paint (Non-RA),Center(C),6,2,67,1
261,Restricted Area,Center(C),0,1,3,1
262,Above the Break 3,Left Side Center(LC),26,-95,250,1
263,Above the Break 3,Right Side Center(RC),24,218,119,1
264,Mid-Range,Left Side(L),16,-160,41,0
265,Right Corner 3,Right Side(R),23,231,7,0
266,In The Paint (Non-RA),Center(C),9,26,95,0
267,Restricted Area,Center(C),0,5,7,1
268,In The Paint (Non-RA),Center(C),5,-20,52,1
269,Restricted Area,Center(C),1,3,-11,1
270,Restricted Area,Center(C),0,-1,5,1
271,Restricted Area,Center(C),0,0,-6,1
272,Left Corner 3,Left Side(L),23,-231,11,0
273,Above the Break 3,Center(C),25,-14,254,0
274,Restricted Area,Center(C),3,25,17,1
275,Restricted Area,Center(C),1,6,13,0
276,Right Corner 3,Right Side(R),22,228,25,0
277,In The Paint (Non-RA),Center(C),4,21,37,1
278,Restricted Area,Center(C),0,-7,4,1
279,Restricted Area,Center(C),2,14,21,0
280,Mid-Range,Left Side(L),14,-124,69,1
281,Restricted Area,Center(C),2,11,20,0
282,Mid-Range,Center(C),14,-5,144,0
283,Restricted Area,Center(C),3,29,13,1
284,Mid-Range,Left Side(L),13,-132,4,0
285,In The Paint (Non-RA),Center(C),4,0,46,1
286,In The Paint (Non-RA),Center(C),6,29,62,0
287,In The Paint (Non-RA),Center(C),4,-49,5,1
288,In The Paint (Non-RA),Center(C),6,38,50,1
289,Mid-Range,Left Side Center(LC),17,-90,150,0
290,Restricted Area,Center(C),3,14,35,0
291,In The Paint (Non-RA),Center(C),7,-2,75,1
292,Above the Break 3,Left Side Center(LC),24,-195,155,0
293,Mid-Range,Left Side(L),10,-84,66,0
294,In The Paint (Non-RA),Center(C),12,4,129,0
295,In The Paint (Non-RA),Center(C),8,19,84,0
296,Restricted Area,Center(C),1,11,4,0
297,In The Paint (Non-RA),Center(C),5,5,56,1
298,Restricted Area,Center(C),3,29,27,1
299,Restricted Area,Center(C),2,26,3,1
300,In The Paint (Non-RA),Center(C),13,-41,126,1
301,In The Paint (Non-RA),Center(C),4,-33,30,1
302,Restricted Area,Center(C),1,7,10,0
303,In The Paint (Non-RA),Center(C),6,-59,22,0
304,Restricted Area,Center(C),2,-18,20,1
305,Above the Break 3,Right Side Center(RC),25,212,141,1
306,Mid-Range,Left Side Center(LC),17,-130,113,0
307,Restricted Area,Center(C),1,11,16,1
308,Above the Break 3,Center(C),25,69,241,1
309,Restricted Area,Center(C),0,4,6,1
310,Mid-Range,Right Side Center(RC),19,85,176,1
311,In The Paint (Non-RA),Center(C),4,46,13,0
312,In The Paint (Non-RA),Center(C),12,-60,113,0
313,Restricted Area,Center(C),1,-12,10,0
314,Above the Break 3,Right Side Center(RC),26,112,237,1
315,Above the Break 3,Center(C),26,-51,255,0
316,Restricted Area,Center(C),1,0,11,1
317,Mid-Range,Left Side(L),13,-127,57,1
318,In The Paint (Non-RA),Right Side(R),9,52,78,0
319,Restricted Area,Center(C),1,12,14,1
320,Restricted Area,Center(C),3,19,25,0
321,Restricted Area,Center(C),3,-3,35,0
322,Mid-Range,Right Side Center(RC),16,119,121,0
323,Restricted Area,Center(C),3,5,32,0
324,Restricted Area,Center(C),0,-3,1,1
325,Mid-Range,Left Side Center(LC),17,-107,134,1
326,Above the Break 3,Left Side Center(LC),26,-149,216,1
327,Restricted Area,Center(C),2,5,22,0
328,In The Paint (Non-RA),Center(C),6,-17,64,1
329,Restricted Area,Center(C),0,0,-6,1
330,Mid-Range,Left Side Center(LC),18,-93,159,0
331,Mid-Range,Center(C),18,19,183,0
332,Mid-Range,Right Side(R),12,111,58,1
333,Restricted Area,Center(C),3,-22,21,1
334,Restricted Area,Center(C),0,0,-6,1
335,Restricted Area,Center(C),3,-6,31,0
336,In The Paint (Non-RA),Center(C),5,11,53,1
337,Mid-Range,Right Side Center(RC),18,63,170,0
338,Restricted Area,Center(C),1,-5,11,1
339,Above the Break 3,Center(C),25,-36,253,0
340,Restricted Area,Center(C),2,7,24,1
341,In The Paint (Non-RA),Center(C),4,-25,37,1
342,Mid-Range,Center(C),16,17,168,0
343,Restricted Area,Center(C),0,0,-6,1
344,Above the Break 3,Right Side Center(RC),26,183,193,1
345,Above the Break 3,Center(C),28,41,277,1
346,Mid-Range,Center(C),14,-46,142,1
347,In The Paint (Non-RA),Center(C),4,14,39,1
348,Above the Break 3,Left Side Center(LC),27,-170,216,0
349,In The Paint (Non-RA),Center(C),12,58,116,0
350,Restricted Area,Center(C),0,-8,1,1
351,Above the Break 3,Center(C),26,-32,265,0
352,Mid-Range,Center(C),18,-57,180,0
353,In The Paint (Non-RA),Center(C),7,-12,79,0
354,Above the Break 3,Center(C),25,65,251,1
355,Restricted Area,Center(C),2,15,23,1
356,Restricted Area,Center(C),1,-5,15,1
357,In The Paint (Non-RA),Center(C),5,-57,13,1
358,Mid-Range,Left Side Center(LC),18,-137,128,1
359,Restricted Area,Center(C),3,38,10,1
360,Restricted Area,Center(C),1,2,10,1
361,In The Paint (Non-RA),Center(C),5,5,52,0
362,Mid-Range,Left Side Center(LC),19,-93,171,0
363,Restricted Area,Center(C),3,-30,1,0
364,Restricted Area,Center(C),1,11,5,1
365,In The Paint (Non-RA),Right Side(R),9,71,59,0
366,In The Paint (Non-RA),Center(C),9,-29,86,1
367,In The Paint (Non-RA),Center(C),7,9,74,1
368,Restricted Area,Center(C),0,0,-6,1
369,Mid-Range,Right Side Center(RC),16,95,136,0
370,Mid-Range,Right Side(R),13,120,50,0
371,Mid-Range,Left Side(L),11,-103,55,1
372,Right Corner 3,Right Side(R),23,232,13,0
373,Restricted Area,Center(C),3,-33,14,1
374,Above the Break 3,Right Side Center(RC),25,139,209,1
375,Restricted Area,Center(C),0,8,0,1
376,Above the Break 3,Center(C),26,-33,262,0
377,In The Paint (Non-RA),Center(C),5,6,50,1
378,Above the Break 3,Right Side Center(RC),25,79,239,0
379,Above the Break 3,Right Side Center(RC),26,119,232,0
380,In The Paint (Non-RA),Center(C),6,9,65,1
381,In The Paint (Non-RA),Center(C),4,-14,47,0
382,Restricted Area,Center(C),0,5,2,0
383,Mid-Range,Left Side(L),11,-118,13,0
384,Mid-Range,Left Side Center(LC),20,-71,197,0
385,Restricted Area,Center(C),0,-5,4,1
386,Restricted Area,Center(C),0,5,6,1
387,Restricted Area,Center(C),1,8,13,0
388,In The Paint (Non-RA),Center(C),5,17,48,0
389,In The Paint (Non-RA),Center(C),4,30,30,0
390,Above the Break 3,Center(C),25,24,252,0
391,In The Paint (Non-RA),Center(C),7,52,53,1
392,Above the Break 3,Right Side Center(RC),25,137,219,0
393,Above the Break 3,Right Side Center(RC),25,86,239,0
394,Mid-Range,Left Side(L),15,-132,76,0
395,Above the Break 3,Center(C),25,19,257,1
396,Above the Break 3,Center(C),26,-49,260,0
397,Above the Break 3,Left Side Center(LC),26,-154,211,1
398,Mid-Range,Center(C),17,-12,172,0
399,Above the Break 3,Center(C),26,-13,260,1
400,In The Paint (Non-RA),Center(C),5,-7,57,1
401,Above the Break 3,Center(C),26,-14,263,0
402,Restricted Area,Center(C),0,5,6,1
403,In The Paint (Non-RA),Center(C),8,-37,72,1
404,Above the Break 3,Center(C),26,25,261,1
405,Mid-Range,Right Side Center(RC),18,112,153,0
406,Restricted Area,Center(C),0,5,8,1
407,In The Paint (Non-RA),Center(C),12,50,119,0
408,Restricted Area,Center(C),0,-2,-1,1
409,Above the Break 3,Center(C),25,-71,241,1
410,Above the Break 3,Right Side Center(RC),25,111,230,1
411,Mid-Range,Left Side(L),10,-94,44,0
412,Restricted Area,Center(C),3,-26,24,1
413,Restricted Area,Center(C),0,-1,7,1
414,Restricted Area,Center(C),1,-7,8,0
415,Restricted Area,Center(C),3,11,29,1
416,In The Paint (Non-RA),Center(C),4,13,46,0
417,Mid-Range,Left Side(L),8,-84,32,0
418,Restricted Area,Center(C),2,23,11,0
419,Restricted Area,Center(C),0,-3,1,1
420,Restricted Area,Center(C),1,-2,16,1
421,Restricted Area,Center(C),1,-5,14,1
422,Mid-Range,Left Side Center(LC),17,-88,147,0
423,In The Paint (Non-RA),Center(C),5,-9,55,0
424,Restricted Area,Center(C),0,0,-6,1
425,Above the Break 3,Right Side Center(RC),25,97,233,0
426,Restricted Area,Center(C),0,0,-6,1
427,Restricted Area,Center(C),0,4,4,1
428,In The Paint (Non-RA),Center(C),6,-32,58,0
429,Restricted Area,Center(C),0,0,-6,0
430,Above the Break 3,Center(C),25,-3,254,1
431,Mid-Range,Right Side(R),13,128,39,1
432,Restricted Area,Center(C),1,11,10,1
433,Restricted Area,Center(C),3,-2,37,1
434,Right Corner 3,Right Side(R),23,231,20,0
435,Above the Break 3,Right Side Center(RC),26,187,185,0
436,Mid-Range,Left Side(L),11,-101,62,1
437,Restricted Area,Center(C),1,3,12,1
438,Above the Break 3,Center(C),25,-41,253,0
439,Above the Break 3,Center(C),26,12,261,0
440,Left Corner 3,Left Side(L),22,-225,10,0
441,Above the Break 3,Center(C),26,-54,260,1
442,Restricted Area,Center(C),1,9,6,1
443,Restricted Area,Center(C),0,-6,6,1
444,Restricted Area,Center(C),1,0,14,1
445,In The Paint (Non-RA),Center(C),7,46,58,1
446,Above the Break 3,Left Side Center(LC),25,-96,232,1
447,Above the Break 3,Left Side Center(LC),24,-129,213,0
448,Mid-Range,Center(C),18,33,177,0
449,Restricted Area,Center(C),0,3,4,1
450,Mid-Range,Right Side(R),12,87,89,1
451,Restricted Area,Center(C),0,-3,0,1
452,Restricted Area,Center(C),1,-13,-1,1
453,Above the Break 3,Left Side Center(LC),26,-195,175,0
454,Above the Break 3,Left Side Center(LC),25,-203,162,1
455,Restricted Area,Center(C),1,9,6,1
456,Above the Break 3,Left Side Center(LC),26,-159,215,0
457,Above the Break 3,Right Side Center(RC),25,177,188,1
458,Restricted Area,Center(C),1,16,4,0
459,Restricted Area,Center(C),0,0,-6,1
460,In The Paint (Non-RA),Center(C),4,18,43,1
461,Above the Break 3,Left Side Center(LC),25,-157,203,1
462,In The Paint (Non-RA),Center(C),5,2,51,0
463,Restricted Area,Center(C),2,-6,29,1
464,Mid-Range,Center(C),15,39,155,0
465,Above the Break 3,Right Side Center(RC),25,169,187,1
466,In The Paint (Non-RA),Center(C),5,-41,43,1
467,Above the Break 3,Left Side Center(LC),27,-175,206,1
468,In The Paint (Non-RA),Center(C),10,-51,90,0
469,Restricted Area,Center(C),1,-13,10,1
470,Mid-Range,Left Side Center(LC),17,-132,112,1
471,Above the Break 3,Left Side Center(LC),25,-100,230,0
472,In The Paint (Non-RA),Center(C),4,-39,11,1
473,Above the Break 3,Left Side Center(LC),28,-153,235,1
474,Restricted Area,Center(C),2,-22,-1,0
475,In The Paint (Non-RA),Left Side(L),11,-58,94,0
476,Above the Break 3,Center(C),26,68,258,0
477,Restricted Area,Center(C),0,6,6,1
478,In The Paint (Non-RA),Right Side(R),8,55,59,1
479,Mid-Range,Right Side Center(RC),16,123,103,1
480,Restricted Area,Center(C),0,2,6,1
481,In The Paint (Non-RA),Center(C),5,14,52,1
482,Restricted Area,Center(C),2,-16,19,0
483,Mid-Range,Left Side(L),13,-114,78,0
484,Above the Break 3,Left Side Center(LC),26,-112,243,0
485,In The Paint (Non-RA),Center(C),7,26,73,1
486,Above the Break 3,Left Side Center(LC),27,-188,194,0
487,Mid-Range,Center(C),17,-3,175,1
488,In The Paint (Non-RA),Center(C),5,-54,20,1
489,Restricted Area,Center(C),1,10,8,1
490,Restricted Area,Center(C),2,22,12,0
491,Above the Break 3,Center(C),27,73,267,0
492,Restricted Area,Center(C),1,11,5,1
493,In The Paint (Non-RA),Center(C),4,41,8,0
494,Above the Break 3,Right Side Center(RC),26,171,200,1
495,Mid-Range,Left Side(L),9,-91,22,1
496,In The Paint (Non-RA),Center(C),5,51,31,1
497,Above the Break 3,Right Side Center(RC),27,160,221,0
498,Mid-Range,Left Side Center(LC),19,-78,174,1
499,Restricted Area,Center(C),2,19,10,1
500,Restricted Area,Center(C),0,-5,6,1
501,Restricted Area,Center(C),2,16,24,1
502,Above the Break 3,Right Side Center(RC),26,154,215,0
503,In The Paint (Non-RA),Center(C),5,51,26,0
504,Above the Break 3,Right Side Center(RC),25,212,145,1
505,Above the Break 3,Right Side Center(RC),26,174,204,0
506,Restricted Area,Center(C),0,0,-6,0
507,Above the Break 3,Center(C),28,-40,281,0
508,Restricted Area,Center(C),1,0,14,0
509,In The Paint (Non-RA),Center(C),8,33,77,0
510,Mid-Range,Right Side Center(RC),21,88,194,1
511,In The Paint (Non-RA),Center(C),4,-14,46,1
512,Restricted Area,Center(C),1,2,14,1
513,Mid-Range,Left Side(L),11,-119,-8,0
514,Above the Break 3,Center(C),27,1,274,1
515,Restricted Area,Center(C),1,-3,14,1
516,Restricted Area,Center(C),1,0,17,0
517,Mid-Range,Center(C),17,35,173,1
518,Restricted Area,Center(C),1,8,16,1
519,In The Paint (Non-RA),Center(C),5,2,53,0
520,Above the Break 3,Left Side Center(LC),28,-143,242,1
521,Above the Break 3,Center(C),27,40,268,1
522,Right Corner 3,Right Side(R),23,236,13,1
523,In The Paint (Non-RA),Center(C),4,16,45,1
524,Mid-Range,Left Side(L),15,-149,45,1
525,In The Paint (Non-RA),Center(C),7,74,26,1
526,In The Paint (Non-RA),Center(C),5,-20,54,1
527,Above the Break 3,Right Side Center(RC),24,85,235,0
528,Above the Break 3,Left Side Center(LC),24,-84,233,0
529,Restricted Area,Center(C),1,19,1,0
530,Restricted Area,Center(C),3,-3,34,0
531,In The Paint (Non-RA),Center(C),12,9,129,0
532,In The Paint (Non-RA),Right Side(R),8,46,69,1
533,Above the Break 3,Center(C),25,-63,252,1
534,Above the Break 3,Left Side Center(LC),24,-97,230,1
535,Above the Break 3,Center(C),25,-25,256,0
536,In The Paint (Non-RA),Center(C),5,38,34,1
537,Mid-Range,Right Side(R),10,101,22,1
538,In The Paint (Non-RA),Center(C),4,-11,43,0
539,In The Paint (Non-RA),Center(C),4,0,43,1
540,Left Corner 3,Left Side(L),22,-229,4,0
541,Above the Break 3,Left Side Center(LC),25,-107,228,1
542,Above the Break 3,Right Side Center(RC),24,166,185,0
543,Restricted Area,Center(C),1,4,10,1
544,Above the Break 3,Center(C),24,62,238,1
545,Above the Break 3,Right Side Center(RC),25,152,205,0
546,Above the Break 3,Center(C),25,-40,253,1
547,Above the Break 3,Left Side Center(LC),25,-177,180,0
548,Mid-Range,Left Side Center(LC),19,-123,146,1
549,In The Paint (Non-RA),Center(C),5,11,57,1
550,Restricted Area,Center(C),1,-8,11,1
551,Above the Break 3,Center(C),26,18,260,0
552,Above the Break 3,Right Side Center(RC),27,116,247,1
553,Mid-Range,Right Side(R),12,119,27,0
554,Restricted Area,Center(C),3,-7,38,0
555,Restricted Area,Center(C),1,0,13,1
556,Above the Break 3,Right Side Center(RC),25,167,189,0
557,Above the Break 3,Left Side Center(LC),27,-212,173,1
558,Restricted Area,Center(C),2,19,22,1
559,In The Paint (Non-RA),Center(C),12,-40,120,0
560,In The Paint (Non-RA),Center(C),7,-49,53,1
561,Above the Break 3,Left Side Center(LC),26,-214,159,1
562,Above the Break 3,Right Side Center(RC),25,87,244,0
563,Restricted Area,Center(C),2,16,16,1
564,Restricted Area,Center(C),0,-9,-4,1
565,In The Paint (Non-RA),Center(C),4,32,32,0
566,Mid-Range,Center(C),17,-17,175,0
567,Restricted Area,Center(C),3,-23,29,0
568,Mid-Range,Right Side Center(RC),17,100,140,1
569,Restricted Area,Center(C),0,-8,5,1
570,Above the Break 3,Left Side Center(LC),26,-106,239,0
571,In The Paint (Non-RA),Center(C),7,34,69,0
572,Above the Break 3,Left Side Center(LC),26,-166,203,1
573,Above the Break 3,Left Side Center(LC),26,-190,179,0
574,Left Corner 3,Left Side(L),22,-222,15,0
575,Mid-Range,Center(C),17,51,171,0
576,Restricted Area,Center(C),1,0,14,1
577,In The Paint (Non-RA),Center(C),4,-42,4,0
578,Restricted Area,Center(C),3,25,29,0
579,Above the Break 3,Center(C),25,40,256,0
580,Above the Break 3,Right Side Center(RC),26,84,251,0
581,Above the Break 3,Center(C),26,-54,259,0
582,Above the Break 3,Right Side Center(RC),26,163,211,0
583,Right Corner 3,Right Side(R),23,237,22,0
584,Above the Break 3,Left Side Center(LC),26,-127,236,0
585,Restricted Area,Center(C),1,2,13,1
586,In The Paint (Non-RA),Center(C),5,29,42,1
587,Above the Break 3,Center(C),25,-32,257,0
588,In The Paint (Non-RA),Center(C),5,-27,43,1
589,Restricted Area,Center(C),1,-5,19,1
590,In The Paint (Non-RA),Center(C),11,46,104,0
591,In The Paint (Non-RA),Center(C),5,20,53,0
592,Above the Break 3,Left Side Center(LC),29,-134,263,0
593,In The Paint (Non-RA),Center(C),7,-2,79,0
594,Above the Break 3,Center(C),26,-8,265,1
595,In The Paint (Non-RA),Center(C),6,3,67,1
596,Restricted Area,Center(C),1,-3,10,1
597,In The Paint (Non-RA),Center(C),4,-2,48,1
598,In The Paint (Non-RA),Center(C),6,3,69,0
599,Above the Break 3,Right Side Center(RC),24,212,131,1
600,Restricted Area,Center(C),1,9,8,1
601,Restricted Area,Center(C),1,13,11,1
602,Above the Break 3,Center(C),26,-34,262,0
603,Above the Break 3,Center(C),25,57,253,0
604,In The Paint (Non-RA),Right Side(R),8,66,56,0
605,Above the Break 3,Left Side Center(LC),24,-185,166,0
606,Restricted Area,Center(C),2,-25,1,1
607,In The Paint (Non-RA),Center(C),6,-36,51,0
608,Above the Break 3,Left Side Center(LC),24,-196,153,1
609,Above the Break 3,Right Side Center(RC),25,176,183,1
610,Above the Break 3,Left Side Center(LC),25,-133,220,0
611,In The Paint (Non-RA),Center(C),4,-49,3,0
612,In The Paint (Non-RA),Center(C),4,40,20,1
613,Above the Break 3,Right Side Center(RC),24,191,158,0
614,Mid-Range,Left Side(L),11,-84,80,1
615,Above the Break 3,Right Side Center(RC),24,121,218,1
616,In The Paint (Non-RA),Center(C),10,8,100,1
617,Right Corner 3,Right Side(R),23,227,69,1
618,In The Paint (Non-RA),Left Side(L),8,-63,60,0
619,In The Paint (Non-RA),Center(C),15,70,138,0
620,In The Paint (Non-RA),Center(C),4,25,43,0
